Input,Output
"[1, 5, 6, 3, 1, 5, 3, 0]","[0, 2, 5, 0, 0, 2, 1, 0]"
"[4, 10, 10, 4, 5, 7, 4, 2]","[1, 5, 6, 3, 1, 5, 3, 0]"
"[10, 16, 12, 6, 6, 10, 10, 3]","[4, 10, 10, 4, 5, 7, 4, 2]"
"[13, 25, 16, 10, 10, 12, 12, 4]","[10, 16, 12, 6, 6, 10, 10, 3]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[0, 2, 5, 5, 0, 3, 0, 1]","[0, 0, 3, 3, 0, 0, 0, 0]"
"[0, 4, 12, 6, 2, 5, 2, 2]","[0, 2, 5, 5, 0, 3, 0, 1]"
"[0, 7, 13, 13, 3, 7, 3, 5]","[0, 4, 12, 6, 2, 5, 2, 2]"
"[0, 15, 14, 14, 6, 11, 6, 7]","[0, 7, 13, 13, 3, 7, 3, 5]"
"[2, 23, 22, 16, 7, 12, 10, 11]","[0, 15, 14, 14, 6, 11, 6, 7]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[0, 2, 7, 3, 3, 1, 0, 2]","[0, 0, 4, 0, 2, 0, 0, 0]"
"[0, 4, 12, 4, 7, 2, 0, 4]","[0, 2, 7, 3, 3, 1, 0, 2]"
"[0, 7, 14, 5, 12, 4, 0, 7]","[0, 4, 12, 4, 7, 2, 0, 4]"
"[1, 15, 17, 7, 13, 6, 2, 12]","[0, 7, 14, 5, 12, 4, 0, 7]"
"[3, 22, 23, 14, 15, 10, 3, 13]","[1, 15, 17, 7, 13, 6, 2, 12]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[0, 2, 7, 3, 3, 1, 0, 2]","[0, 0, 4, 0, 2, 0, 0, 0]"
"[0, 4, 12, 4, 7, 2, 0, 4]","[0, 2, 7, 3, 3, 1, 0, 2]"
"[0, 7, 14, 5, 12, 4, 0, 7]","[0, 4, 12, 4, 7, 2, 0, 4]"
"[1, 16, 15, 7, 14, 6, 3, 11]","[0, 7, 14, 5, 12, 4, 0, 7]"
"[3, 24, 17, 13, 16, 10, 5, 13]","[1, 16, 15, 7, 14, 6, 3, 11]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[0, 2, 7, 3, 3, 1, 0, 2]","[0, 0, 4, 0, 2, 0, 0, 0]"
"[0, 4, 12, 4, 7, 2, 0, 4]","[0, 2, 7, 3, 3, 1, 0, 2]"
"[0, 7, 14, 5, 12, 4, 0, 7]","[0, 4, 12, 4, 7, 2, 0, 4]"
"[1, 16, 15, 7, 14, 6, 3, 11]","[0, 7, 14, 5, 12, 4, 0, 7]"
"[3, 24, 22, 11, 16, 10, 5, 12]","[1, 16, 15, 7, 14, 6, 3, 11]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[0, 2, 7, 3, 3, 1, 0, 2]","[0, 0, 4, 0, 2, 0, 0, 0]"
"[0, 4, 12, 4, 7, 2, 0, 4]","[0, 2, 7, 3, 3, 1, 0, 2]"
"[0, 7, 14, 5, 12, 4, 0, 7]","[0, 4, 12, 4, 7, 2, 0, 4]"
"[1, 16, 15, 7, 14, 6, 3, 11]","[0, 7, 14, 5, 12, 4, 0, 7]"
"[3, 25, 17, 11, 17, 10, 4, 14]","[1, 16, 15, 7, 14, 6, 3, 11]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[0, 2, 5, 5, 0, 3, 0, 1]","[0, 0, 3, 3, 0, 0, 0, 0]"
"[0, 3, 7, 7, 2, 5, 0, 4]","[0, 2, 5, 5, 0, 3, 0, 1]"
"[0, 7, 12, 11, 3, 6, 2, 7]","[0, 3, 7, 7, 2, 5, 0, 4]"
"[3, 15, 13, 14, 6, 10, 4, 10]","[0, 7, 12, 11, 3, 6, 2, 7]"
"[4, 24, 17, 15, 11, 12, 6, 12]","[3, 15, 13, 14, 6, 10, 4, 10]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[0, 2, 5, 5, 0, 3, 0, 1]","[0, 0, 3, 3, 0, 0, 0, 0]"
"[0, 3, 7, 7, 2, 5, 0, 4]","[0, 2, 5, 5, 0, 3, 0, 1]"
"[0, 7, 12, 11, 3, 6, 2, 7]","[0, 3, 7, 7, 2, 5, 0, 4]"
"[3, 15, 13, 14, 6, 10, 4, 10]","[0, 7, 12, 11, 3, 6, 2, 7]"
"[4, 25, 15, 15, 11, 14, 6, 11]","[3, 15, 13, 14, 6, 10, 4, 10]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[0, 2, 5, 5, 0, 3, 0, 1]","[0, 0, 3, 3, 0, 0, 0, 0]"
"[0, 3, 7, 7, 2, 5, 0, 4]","[0, 2, 5, 5, 0, 3, 0, 1]"
"[0, 7, 12, 11, 3, 6, 2, 7]","[0, 3, 7, 7, 2, 5, 0, 4]"
"[3, 15, 13, 14, 6, 10, 4, 10]","[0, 7, 12, 11, 3, 6, 2, 7]"
"[5, 24, 15, 15, 10, 15, 6, 11]","[3, 15, 13, 14, 6, 10, 4, 10]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[0, 2, 5, 5, 0, 3, 0, 1]","[0, 0, 3, 3, 0, 0, 0, 0]"
"[0, 3, 7, 7, 2, 5, 0, 4]","[0, 2, 5, 5, 0, 3, 0, 1]"
"[0, 7, 11, 12, 3, 6, 3, 6]","[0, 3, 7, 7, 2, 5, 0, 4]"
"[2, 14, 13, 14, 6, 7, 6, 10]","[0, 7, 11, 12, 3, 6, 3, 6]"
"[5, 24, 16, 15, 10, 12, 10, 11]","[2, 14, 13, 14, 6, 7, 6, 10]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[0, 2, 5, 5, 0, 3, 0, 1]","[0, 0, 3, 3, 0, 0, 0, 0]"
"[0, 3, 7, 7, 2, 5, 0, 4]","[0, 2, 5, 5, 0, 3, 0, 1]"
"[0, 7, 12, 11, 3, 6, 2, 7]","[0, 3, 7, 7, 2, 5, 0, 4]"
"[2, 16, 15, 12, 5, 11, 4, 10]","[0, 7, 12, 11, 3, 6, 2, 7]"
"[5, 24, 20, 14, 10, 13, 6, 11]","[2, 16, 15, 12, 5, 11, 4, 10]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 3, 4, 3, 2, 1, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[1, 5, 5, 6, 3, 5, 3, 0]","[0, 3, 4, 3, 2, 1, 1, 0]"
"[2, 6, 7, 7, 5, 7, 6, 4]","[1, 5, 5, 6, 3, 5, 3, 0]"
"[5, 15, 10, 11, 6, 13, 10, 5]","[2, 6, 7, 7, 5, 7, 6, 4]"
"[6, 24, 14, 12, 11, 15, 12, 7]","[5, 15, 10, 11, 6, 13, 10, 5]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[0, 2, 7, 0, 4, 1, 0, 2]","[0, 0, 4, 0, 2, 0, 0, 0]"
"[0, 5, 11, 2, 5, 5, 0, 3]","[0, 2, 7, 0, 4, 1, 0, 2]"
"[0, 7, 13, 4, 7, 6, 2, 7]","[0, 5, 11, 2, 5, 5, 0, 3]"
"[3, 16, 14, 6, 11, 10, 5, 10]","[0, 7, 13, 4, 7, 6, 2, 7]"
"[6, 24, 20, 10, 13, 11, 7, 12]","[3, 16, 14, 6, 11, 10, 5, 10]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 2, 5, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[2, 10, 11, 2, 1, 3, 2, 1]","[0, 2, 5, 0, 0, 2, 1, 0]"
"[3, 13, 13, 6, 4, 5, 4, 2]","[2, 10, 11, 2, 1, 3, 2, 1]"
"[5, 21, 15, 10, 5, 11, 6, 3]","[3, 13, 13, 6, 4, 5, 4, 2]"
"[6, 27, 21, 12, 6, 13, 11, 5]","[5, 21, 15, 10, 5, 11, 6, 3]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[0, 0, 6, 0, 4, 0, 2, 0]","[0, 0, 4, 0, 2, 0, 0, 0]"
"[2, 3, 10, 3, 6, 1, 4, 0]","[0, 0, 6, 0, 4, 0, 2, 0]"
"[3, 5, 12, 7, 7, 3, 6, 3]","[2, 3, 10, 3, 6, 1, 4, 0]"
"[5, 15, 13, 11, 11, 6, 10, 4]","[3, 5, 12, 7, 7, 3, 6, 3]"
"[7, 24, 15, 13, 14, 10, 11, 7]","[5, 15, 13, 11, 11, 6, 10, 4]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 2, 5, 0, 1, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[1, 7, 11, 2, 2, 3, 1, 2]","[0, 2, 5, 0, 1, 2, 0, 0]"
"[3, 13, 13, 10, 3, 5, 2, 3]","[1, 7, 11, 2, 2, 3, 1, 2]"
"[5, 20, 15, 13, 5, 11, 3, 4]","[3, 13, 13, 10, 3, 5, 2, 3]"
"[7, 24, 22, 14, 10, 12, 6, 6]","[5, 20, 15, 13, 5, 11, 3, 4]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 2, 5, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[2, 10, 11, 2, 1, 3, 2, 1]","[0, 2, 5, 0, 0, 2, 1, 0]"
"[3, 13, 13, 6, 4, 5, 4, 2]","[2, 10, 11, 2, 1, 3, 2, 1]"
"[5, 21, 15, 10, 5, 11, 6, 3]","[3, 13, 13, 6, 4, 5, 4, 2]"
"[7, 26, 20, 13, 6, 13, 11, 5]","[5, 21, 15, 10, 5, 11, 6, 3]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 2, 5, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[2, 10, 11, 2, 1, 3, 2, 1]","[0, 2, 5, 0, 0, 2, 1, 0]"
"[3, 13, 13, 6, 4, 5, 4, 2]","[2, 10, 11, 2, 1, 3, 2, 1]"
"[5, 21, 15, 10, 5, 11, 6, 3]","[3, 13, 13, 6, 4, 5, 4, 2]"
"[7, 27, 21, 11, 6, 12, 10, 7]","[5, 21, 15, 10, 5, 11, 6, 3]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 2, 5, 0, 1, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[1, 7, 11, 2, 2, 3, 1, 2]","[0, 2, 5, 0, 1, 2, 0, 0]"
"[3, 13, 13, 10, 3, 5, 2, 3]","[1, 7, 11, 2, 2, 3, 1, 2]"
"[5, 21, 15, 11, 6, 10, 4, 4]","[3, 13, 13, 10, 3, 5, 2, 3]"
"[7, 27, 21, 12, 7, 11, 6, 10]","[5, 21, 15, 11, 6, 10, 4, 4]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 2, 5, 0, 1, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[1, 7, 11, 2, 2, 3, 1, 2]","[0, 2, 5, 0, 1, 2, 0, 0]"
"[3, 13, 13, 10, 3, 5, 2, 3]","[1, 7, 11, 2, 2, 3, 1, 2]"
"[5, 20, 15, 13, 5, 11, 3, 4]","[3, 13, 13, 10, 3, 5, 2, 3]"
"[10, 24, 20, 15, 7, 13, 6, 6]","[5, 20, 15, 13, 5, 11, 3, 4]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[1, 3, 4, 3, 2, 0, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[2, 4, 6, 4, 6, 0, 4, 0]","[1, 3, 4, 3, 2, 0, 1, 0]"
"[4, 7, 12, 5, 10, 2, 6, 2]","[2, 4, 6, 4, 6, 0, 4, 0]"
"[6, 16, 14, 10, 12, 3, 11, 3]","[4, 7, 12, 5, 10, 2, 6, 2]"
"[10, 25, 16, 11, 15, 6, 14, 4]","[6, 16, 14, 10, 12, 3, 11, 3]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 2, 5, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[2, 10, 11, 2, 1, 3, 2, 1]","[0, 2, 5, 0, 0, 2, 1, 0]"
"[3, 13, 13, 6, 4, 5, 4, 2]","[2, 10, 11, 2, 1, 3, 2, 1]"
"[4, 16, 14, 7, 7, 6, 7, 7]","[3, 13, 13, 6, 4, 5, 4, 2]"
"[10, 26, 17, 10, 10, 7, 11, 12]","[4, 16, 14, 7, 7, 6, 7, 7]"
"[0, 3, 2, 3, 1, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[1, 5, 6, 5, 2, 3, 2, 2]","[0, 3, 2, 3, 1, 0, 0, 1]"
"[3, 12, 10, 11, 4, 5, 3, 3]","[1, 5, 6, 5, 2, 3, 2, 2]"
"[4, 17, 11, 13, 6, 6, 7, 6]","[3, 12, 10, 11, 4, 5, 3, 3]"
"[10, 27, 13, 15, 7, 10, 10, 11]","[4, 17, 11, 13, 6, 6, 7, 6]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 2, 5, 0, 1, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[1, 5, 7, 3, 3, 4, 1, 2]","[0, 2, 5, 0, 1, 2, 0, 0]"
"[3, 11, 10, 6, 5, 6, 4, 3]","[1, 5, 7, 3, 3, 4, 1, 2]"
"[6, 16, 12, 7, 6, 10, 10, 5]","[3, 11, 10, 6, 5, 6, 4, 3]"
"[11, 27, 15, 10, 7, 12, 11, 10]","[6, 16, 12, 7, 6, 10, 10, 5]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 2, 5, 0, 1, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[1, 5, 7, 3, 3, 4, 1, 2]","[0, 2, 5, 0, 1, 2, 0, 0]"
"[3, 11, 10, 6, 5, 6, 4, 3]","[1, 5, 7, 3, 3, 4, 1, 2]"
"[6, 16, 12, 7, 6, 10, 10, 5]","[3, 11, 10, 6, 5, 6, 4, 3]"
"[11, 30, 14, 11, 10, 11, 12, 6]","[6, 16, 12, 7, 6, 10, 10, 5]"
"[0, 3, 2, 3, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[2, 5, 10, 4, 2, 2, 2, 2]","[0, 3, 2, 3, 0, 0, 1, 1]"
"[4, 10, 12, 6, 5, 5, 4, 3]","[2, 5, 10, 4, 2, 2, 2, 2]"
"[6, 14, 13, 10, 7, 6, 7, 7]","[4, 10, 12, 6, 5, 5, 4, 3]"
"[12, 23, 20, 12, 10, 7, 10, 11]","[6, 14, 13, 10, 7, 6, 7, 7]"
"[0, 3, 2, 3, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[2, 5, 10, 4, 2, 2, 2, 2]","[0, 3, 2, 3, 0, 0, 1, 1]"
"[3, 7, 12, 6, 5, 5, 4, 4]","[2, 5, 10, 4, 2, 2, 2, 2]"
"[6, 14, 13, 10, 7, 6, 10, 6]","[3, 7, 12, 6, 5, 5, 4, 4]"
"[12, 23, 20, 12, 10, 7, 11, 10]","[6, 14, 13, 10, 7, 6, 10, 6]"
"[1, 3, 2, 3, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[2, 5, 6, 4, 4, 2, 2, 1]","[1, 3, 2, 3, 1, 0, 0, 0]"
"[4, 11, 10, 6, 6, 3, 6, 2]","[2, 5, 6, 4, 4, 2, 2, 1]"
"[7, 17, 11, 7, 10, 4, 10, 6]","[4, 11, 10, 6, 6, 3, 6, 2]"
"[12, 27, 15, 10, 11, 6, 12, 10]","[7, 17, 11, 7, 10, 4, 10, 6]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 2, 5, 0, 1, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[1, 5, 7, 3, 3, 4, 1, 2]","[0, 2, 5, 0, 1, 2, 0, 0]"
"[4, 10, 10, 5, 6, 6, 4, 3]","[1, 5, 7, 3, 3, 4, 1, 2]"
"[6, 14, 12, 6, 10, 7, 7, 7]","[4, 10, 10, 5, 6, 6, 4, 3]"
"[13, 24, 14, 10, 14, 10, 10, 10]","[6, 14, 12, 6, 10, 7, 7, 7]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 4, 4, 2, 3, 1, 1, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[0, 5, 6, 4, 5, 5, 3, 2]","[0, 4, 4, 2, 3, 1, 1, 1]"
"[0, 6, 7, 5, 6, 7, 7, 6]","[0, 5, 6, 4, 5, 5, 3, 2]"
"[3, 16, 10, 7, 7, 10, 11, 11]","[0, 6, 7, 5, 6, 7, 7, 6]"
"[4, 27, 13, 13, 11, 11, 12, 13]","[3, 16, 10, 7, 7, 10, 11, 11]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 4, 4, 2, 3, 1, 1, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[0, 5, 6, 4, 5, 5, 3, 2]","[0, 4, 4, 2, 3, 1, 1, 1]"
"[0, 6, 7, 5, 6, 7, 7, 6]","[0, 5, 6, 4, 5, 5, 3, 2]"
"[3, 16, 10, 7, 7, 10, 11, 11]","[0, 6, 7, 5, 6, 7, 7, 6]"
"[4, 27, 14, 11, 12, 11, 12, 13]","[3, 16, 10, 7, 7, 10, 11, 11]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 4, 4, 2, 3, 1, 1, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[0, 5, 6, 4, 5, 5, 3, 2]","[0, 4, 4, 2, 3, 1, 1, 1]"
"[0, 6, 7, 5, 6, 7, 7, 6]","[0, 5, 6, 4, 5, 5, 3, 2]"
"[2, 17, 11, 6, 7, 10, 11, 11]","[0, 6, 7, 5, 6, 7, 7, 6]"
"[4, 27, 15, 10, 11, 12, 12, 13]","[2, 17, 11, 6, 7, 10, 11, 11]"
"[0, 3, 0, 3, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 4, 0, 5, 4, 3, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0]"
"[1, 6, 0, 6, 6, 5, 4, 0]","[0, 4, 0, 5, 4, 3, 0, 0]"
"[2, 12, 3, 11, 7, 7, 5, 3]","[1, 6, 0, 6, 6, 5, 4, 0]"
"[4, 20, 6, 12, 11, 11, 7, 5]","[2, 12, 3, 11, 7, 7, 5, 3]"
"[5, 26, 12, 14, 14, 13, 12, 6]","[4, 20, 6, 12, 11, 11, 7, 5]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[2, 5, 10, 4, 3, 5, 2, 0]","[0, 3, 5, 2, 1, 2, 1, 0]"
"[3, 7, 12, 7, 5, 7, 3, 4]","[2, 5, 10, 4, 3, 5, 2, 0]"
"[4, 16, 13, 11, 7, 11, 5, 7]","[3, 7, 12, 7, 5, 7, 3, 4]"
"[5, 26, 15, 13, 11, 14, 7, 11]","[4, 16, 13, 11, 7, 11, 5, 7]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[0, 5, 6, 4, 4, 5, 3, 1]","[0, 3, 5, 2, 1, 2, 1, 0]"
"[1, 11, 7, 5, 6, 7, 6, 4]","[0, 5, 6, 4, 4, 5, 3, 1]"
"[4, 21, 11, 6, 10, 11, 10, 5]","[1, 11, 7, 5, 6, 7, 6, 4]"
"[5, 31, 13, 13, 11, 13, 12, 6]","[4, 21, 11, 6, 10, 11, 10, 5]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[0, 5, 6, 4, 4, 5, 3, 1]","[0, 3, 5, 2, 1, 2, 1, 0]"
"[1, 11, 7, 5, 6, 7, 6, 4]","[0, 5, 6, 4, 4, 5, 3, 1]"
"[4, 21, 11, 6, 10, 11, 10, 5]","[1, 11, 7, 5, 6, 7, 6, 4]"
"[5, 31, 14, 11, 12, 13, 12, 6]","[4, 21, 11, 6, 10, 11, 10, 5]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[0, 0, 4, 4, 4, 0, 0, 0]","[0, 0, 3, 3, 0, 0, 0, 0]"
"[2, 3, 10, 6, 5, 2, 2, 1]","[0, 0, 4, 4, 4, 0, 0, 0]"
"[3, 6, 13, 12, 6, 3, 6, 2]","[2, 3, 10, 6, 5, 2, 2, 1]"
"[4, 13, 14, 14, 14, 5, 7, 4]","[3, 6, 13, 12, 6, 3, 6, 2]"
"[6, 20, 16, 15, 16, 7, 14, 6]","[4, 13, 14, 14, 14, 5, 7, 4]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[0, 0, 4, 4, 4, 0, 0, 0]","[0, 0, 3, 3, 0, 0, 0, 0]"
"[2, 3, 10, 6, 5, 2, 2, 1]","[0, 0, 4, 4, 4, 0, 0, 0]"
"[3, 6, 13, 12, 6, 3, 6, 2]","[2, 3, 10, 6, 5, 2, 2, 1]"
"[4, 13, 14, 14, 14, 5, 7, 4]","[3, 6, 13, 12, 6, 3, 6, 2]"
"[6, 20, 16, 16, 15, 7, 13, 7]","[4, 13, 14, 14, 14, 5, 7, 4]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[2, 5, 10, 4, 3, 5, 2, 0]","[0, 3, 5, 2, 1, 2, 1, 0]"
"[3, 7, 12, 7, 5, 7, 3, 4]","[2, 5, 10, 4, 3, 5, 2, 0]"
"[4, 16, 13, 11, 7, 11, 5, 7]","[3, 7, 12, 7, 5, 7, 3, 4]"
"[6, 25, 15, 13, 10, 15, 7, 11]","[4, 16, 13, 11, 7, 11, 5, 7]"
"[0, 3, 0, 3, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 4, 0, 5, 4, 3, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0]"
"[0, 6, 0, 6, 6, 5, 4, 1]","[0, 4, 0, 5, 4, 3, 0, 0]"
"[1, 14, 1, 7, 11, 7, 5, 4]","[0, 6, 0, 6, 6, 5, 4, 1]"
"[4, 20, 3, 13, 13, 10, 7, 6]","[1, 14, 1, 7, 11, 7, 5, 4]"
"[6, 26, 7, 14, 15, 12, 12, 10]","[4, 20, 3, 13, 13, 10, 7, 6]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[1, 5, 6, 4, 4, 5, 3, 0]","[0, 3, 5, 2, 1, 2, 1, 0]"
"[4, 12, 10, 5, 6, 10, 5, 1]","[1, 5, 6, 4, 4, 5, 3, 0]"
"[5, 16, 12, 7, 7, 13, 7, 5]","[4, 12, 10, 5, 6, 10, 5, 1]"
"[6, 26, 14, 11, 11, 15, 13, 6]","[5, 16, 12, 7, 7, 13, 7, 5]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[0, 5, 6, 4, 4, 5, 3, 1]","[0, 3, 5, 2, 1, 2, 1, 0]"
"[1, 11, 7, 5, 6, 7, 6, 4]","[0, 5, 6, 4, 4, 5, 3, 1]"
"[4, 21, 11, 6, 10, 11, 10, 5]","[1, 11, 7, 5, 6, 7, 6, 4]"
"[6, 30, 13, 13, 11, 12, 13, 6]","[4, 21, 11, 6, 10, 11, 10, 5]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[0, 5, 6, 4, 4, 5, 3, 1]","[0, 3, 5, 2, 1, 2, 1, 0]"
"[1, 11, 7, 5, 6, 7, 6, 4]","[0, 5, 6, 4, 4, 5, 3, 1]"
"[4, 21, 11, 6, 10, 11, 10, 5]","[1, 11, 7, 5, 6, 7, 6, 4]"
"[6, 30, 14, 11, 12, 12, 13, 6]","[4, 21, 11, 6, 10, 11, 10, 5]"
"[0, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 3, 4, 3, 2, 1, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[0, 5, 5, 6, 3, 5, 3, 1]","[0, 3, 4, 3, 2, 1, 1, 0]"
