"[1, 11, 0, 6, 5, 6, 4, 1, 1, 0]","[0, 5, 0, 5, 3, 4, 1, 0, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0, 0, 0]"
"[1, 11, 1, 6, 5, 6, 4, 0, 0, 1]","[0, 5, 0, 5, 3, 4, 1, 0, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0, 0, 0]"
"[1, 11, 1, 6, 5, 6, 4, 0, 1, 0]","[0, 5, 0, 5, 3, 4, 1, 0, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0, 0, 0]"
"[1, 11, 1, 6, 5, 6, 4, 1, 0, 0]","[0, 5, 0, 5, 3, 4, 1, 0, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0, 0, 0]"
"[2, 4, 10, 6, 5, 2, 3, 3, 0, 0]","[0, 2, 7, 3, 3, 0, 1, 2, 0, 0]","[0, 0, 4, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
"[2, 4, 10, 6, 5, 3, 2, 3, 0, 0]","[0, 2, 7, 3, 3, 1, 0, 2, 0, 0]","[0, 0, 4, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
"[2, 5, 10, 4, 5, 5, 0, 0, 3, 1]","[0, 2, 8, 2, 3, 1, 0, 0, 2, 0]","[0, 0, 4, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
"[2, 5, 10, 4, 5, 5, 0, 1, 3, 0]","[0, 2, 8, 2, 3, 1, 0, 0, 2, 0]","[0, 0, 4, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
"[2, 5, 10, 4, 5, 5, 1, 0, 3, 0]","[0, 2, 8, 2, 3, 1, 0, 0, 2, 0]","[0, 0, 4, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
"[2, 5, 11, 6, 4, 2, 2, 3, 0, 0]","[1, 2, 7, 4, 2, 0, 0, 2, 0, 0]","[0, 0, 3, 3, 0, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
"[2, 6, 10, 2, 6, 0, 4, 3, 1, 1]","[0, 2, 7, 0, 4, 0, 1, 2, 0, 0]","[0, 0, 4, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
"[2, 6, 10, 2, 6, 1, 4, 3, 0, 1]","[0, 2, 7, 0, 4, 0, 1, 2, 0, 0]","[0, 0, 4, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
"[2, 6, 10, 2, 6, 1, 4, 3, 1, 0]","[0, 2, 7, 0, 4, 0, 1, 2, 0, 0]","[0, 0, 4, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
"[2, 6, 10, 5, 3, 2, 2, 1, 2, 2]","[0, 3, 4, 3, 2, 0, 0, 0, 1, 1]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
"[2, 6, 10, 5, 3, 2, 2, 2, 1, 2]","[0, 3, 4, 3, 2, 0, 0, 1, 0, 1]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
"[2, 6, 10, 5, 3, 2, 2, 2, 2, 1]","[0, 3, 4, 3, 2, 0, 0, 1, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
"[2, 6, 11, 3, 5, 2, 2, 3, 0, 1]","[1, 2, 7, 0, 4, 0, 0, 2, 0, 0]","[0, 0, 4, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
"[2, 6, 11, 3, 5, 2, 2, 3, 1, 0]","[1, 2, 7, 0, 4, 0, 0, 2, 0, 0]","[0, 0, 4, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
"[2, 6, 12, 2, 4, 3, 2, 0, 2, 2]","[1, 4, 5, 0, 2, 2, 0, 0, 1, 1]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
"[2, 6, 12, 2, 4, 3, 2, 2, 0, 2]","[1, 4, 5, 0, 2, 2, 0, 1, 0, 1]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
"[2, 6, 12, 2, 4, 3, 2, 2, 2, 0]","[1, 4, 5, 0, 2, 2, 0, 1, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
"[2, 7, 11, 2, 4, 3, 0, 2, 2, 2]","[1, 4, 5, 0, 2, 2, 0, 0, 1, 1]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
"[2, 7, 11, 2, 4, 3, 2, 2, 0, 2]","[1, 4, 5, 0, 2, 2, 1, 0, 0, 1]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
"[2, 7, 11, 2, 4, 3, 2, 2, 2, 0]","[1, 4, 5, 0, 2, 2, 1, 0, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
"[3, 4, 10, 6, 5, 2, 2, 3, 0, 0]","[1, 2, 7, 3, 3, 0, 0, 2, 0, 0]","[0, 0, 4, 0, 2, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
