"[5, 27, 17, 14, 13, 10, 5, 13]","[3, 21, 15, 11, 11, 5, 4, 10]","[1, 11, 13, 7, 7, 2, 3, 7]","[0, 4, 11, 4, 6, 1, 2, 3]","[0, 0, 7, 2, 3, 0, 0, 2]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 24, 16, 16, 14, 12, 11, 5]","[5, 15, 13, 15, 11, 10, 5, 4]","[3, 6, 12, 13, 7, 3, 4, 3]","[2, 3, 10, 6, 5, 2, 2, 1]","[0, 0, 4, 4, 4, 0, 0, 0]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 24, 17, 15, 14, 11, 12, 5]","[5, 15, 14, 14, 11, 6, 10, 3]","[3, 6, 13, 12, 6, 3, 6, 2]","[2, 3, 10, 6, 5, 2, 2, 1]","[0, 0, 4, 4, 4, 0, 0, 0]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[11, 30, 13, 14, 7, 11, 10, 12]","[6, 17, 11, 11, 5, 10, 7, 10]","[3, 7, 10, 10, 4, 6, 5, 5]","[0, 4, 7, 6, 2, 3, 3, 3]","[0, 3, 5, 2, 0, 2, 1, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[11, 30, 13, 14, 10, 10, 10, 12]","[4, 17, 11, 11, 6, 7, 7, 11]","[3, 7, 10, 10, 4, 6, 5, 5]","[0, 4, 7, 6, 2, 3, 3, 3]","[0, 3, 5, 2, 0, 2, 1, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[11, 30, 13, 14, 11, 10, 10, 11]","[5, 15, 12, 11, 7, 7, 7, 10]","[3, 7, 10, 10, 6, 4, 6, 4]","[0, 4, 7, 6, 3, 3, 3, 2]","[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[11, 30, 14, 13, 11, 11, 7, 11]","[7, 15, 13, 10, 7, 10, 6, 7]","[4, 10, 12, 6, 6, 6, 4, 3]","[2, 5, 10, 4, 3, 5, 0, 2]","[0, 3, 5, 2, 1, 2, 0, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[11, 31, 15, 14, 10, 14, 2, 11]","[7, 17, 13, 12, 5, 12, 1, 10]","[5, 10, 10, 10, 4, 10, 0, 5]","[0, 3, 7, 7, 2, 5, 0, 4]","[0, 2, 5, 5, 0, 3, 0, 1]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[12, 24, 17, 13, 10, 13, 7, 10]","[7, 15, 14, 10, 6, 12, 6, 5]","[5, 10, 12, 7, 4, 7, 3, 3]","[3, 5, 10, 4, 2, 5, 2, 0]","[1, 3, 5, 2, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[12, 24, 21, 12, 10, 13, 10, 6]","[7, 15, 14, 10, 6, 12, 6, 5]","[5, 10, 12, 7, 4, 7, 3, 3]","[3, 5, 10, 4, 2, 5, 2, 0]","[1, 3, 5, 2, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[12, 25, 17, 11, 10, 14, 7, 10]","[7, 15, 14, 10, 6, 12, 6, 5]","[5, 10, 12, 7, 4, 7, 3, 3]","[3, 5, 10, 4, 2, 5, 2, 0]","[1, 3, 5, 2, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[12, 25, 20, 11, 10, 12, 7, 11]","[7, 15, 13, 10, 7, 10, 6, 7]","[4, 10, 12, 6, 6, 6, 4, 3]","[2, 5, 10, 4, 3, 5, 0, 2]","[0, 3, 5, 2, 1, 2, 0, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[12, 27, 16, 11, 10, 11, 10, 11]","[7, 14, 13, 10, 7, 10, 6, 7]","[4, 7, 12, 6, 5, 7, 4, 3]","[3, 5, 10, 4, 2, 5, 2, 0]","[1, 3, 5, 2, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[14, 30, 16, 13, 10, 11, 10, 4]","[10, 20, 15, 10, 5, 10, 6, 3]","[3, 13, 13, 6, 4, 5, 4, 2]","[2, 10, 11, 2, 1, 3, 2, 1]","[0, 2, 5, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
