"[6, 26, 7, 14, 15, 12, 12, 10]","[4, 20, 3, 13, 13, 10, 7, 6]","[1, 14, 1, 7, 11, 7, 5, 4]","[0, 6, 0, 6, 6, 5, 4, 1]","[0, 4, 0, 5, 4, 3, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0]"
"[6, 26, 14, 11, 11, 15, 13, 6]","[5, 16, 12, 7, 7, 13, 7, 5]","[4, 12, 10, 5, 6, 10, 5, 1]","[1, 5, 6, 4, 4, 5, 3, 0]","[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 30, 13, 13, 11, 12, 13, 6]","[4, 21, 11, 6, 10, 11, 10, 5]","[1, 11, 7, 5, 6, 7, 6, 4]","[0, 5, 6, 4, 4, 5, 3, 1]","[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 30, 14, 11, 12, 12, 13, 6]","[4, 21, 11, 6, 10, 11, 10, 5]","[1, 11, 7, 5, 6, 7, 6, 4]","[0, 5, 6, 4, 4, 5, 3, 1]","[0, 3, 5, 2, 1, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[6, 31, 12, 13, 10, 11, 11, 12]","[4, 17, 7, 10, 7, 10, 7, 11]","[1, 11, 6, 7, 5, 7, 6, 4]","[0, 5, 5, 6, 3, 5, 3, 1]","[0, 3, 4, 3, 2, 1, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[7, 23, 21, 12, 10, 12, 7, 12]","[5, 15, 13, 10, 7, 11, 6, 7]","[3, 7, 12, 6, 6, 6, 4, 4]","[2, 5, 10, 4, 3, 5, 0, 2]","[0, 3, 5, 2, 1, 2, 0, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[7, 24, 20, 11, 11, 12, 7, 12]","[5, 15, 13, 10, 7, 11, 6, 7]","[3, 7, 12, 6, 6, 6, 4, 4]","[2, 5, 10, 4, 3, 5, 0, 2]","[0, 3, 5, 2, 1, 2, 0, 1]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 24, 16, 13, 14, 10, 12, 5]","[5, 15, 13, 11, 11, 6, 10, 4]","[3, 5, 12, 7, 7, 3, 6, 3]","[2, 3, 10, 3, 6, 1, 4, 0]","[0, 0, 6, 0, 4, 0, 2, 0]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 25, 17, 12, 12, 10, 11, 7]","[5, 15, 13, 11, 11, 6, 10, 4]","[3, 5, 12, 7, 7, 3, 6, 3]","[2, 3, 10, 3, 6, 1, 4, 0]","[0, 0, 6, 0, 4, 0, 2, 0]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 25, 20, 12, 12, 11, 11, 5]","[5, 15, 13, 11, 11, 6, 10, 4]","[3, 5, 12, 7, 7, 3, 6, 3]","[2, 3, 10, 3, 6, 1, 4, 0]","[0, 0, 6, 0, 4, 0, 2, 0]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 27, 21, 12, 6, 13, 10, 5]","[5, 21, 15, 10, 5, 11, 6, 3]","[3, 13, 13, 6, 4, 5, 4, 2]","[2, 10, 11, 2, 1, 3, 2, 1]","[0, 2, 5, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[11, 25, 17, 13, 13, 6, 12, 5]","[10, 16, 14, 10, 12, 3, 10, 3]","[4, 7, 12, 5, 10, 2, 6, 2]","[2, 4, 6, 4, 6, 0, 4, 0]","[1, 3, 4, 3, 2, 0, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[11, 26, 16, 11, 16, 4, 14, 4]","[10, 16, 14, 10, 12, 3, 10, 3]","[4, 7, 12, 5, 10, 2, 6, 2]","[2, 4, 6, 4, 6, 0, 4, 0]","[1, 3, 4, 3, 2, 0, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[11, 31, 15, 11, 10, 10, 10, 10]","[4, 16, 14, 7, 7, 6, 7, 7]","[3, 13, 13, 6, 4, 5, 4, 2]","[2, 10, 11, 2, 1, 3, 2, 1]","[0, 2, 5, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[12, 26, 20, 11, 7, 10, 10, 10]","[5, 17, 14, 10, 6, 7, 6, 6]","[3, 13, 13, 7, 4, 5, 2, 3]","[2, 10, 11, 2, 2, 3, 1, 1]","[0, 2, 5, 0, 1, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[13, 27, 15, 10, 14, 10, 11, 4]","[10, 17, 13, 6, 11, 6, 10, 2]","[5, 10, 11, 4, 10, 5, 5, 0]","[2, 3, 10, 3, 6, 1, 4, 0]","[0, 0, 6, 0, 4, 0, 2, 0]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
