"[11, 35, 22, 21, 13, 13, 11]","[10, 24, 15, 14, 12, 11, 10]","[4, 13, 12, 13, 6, 6, 6]","[3, 6, 10, 10, 4, 5, 2]","[0, 3, 5, 5, 2, 3, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[11, 35, 23, 20, 12, 13, 12]","[6, 26, 15, 13, 11, 11, 11]","[5, 14, 13, 11, 10, 6, 5]","[3, 5, 12, 6, 5, 3, 3]","[2, 3, 10, 2, 4, 0, 1]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[11, 40, 21, 15, 14, 13, 12]","[6, 26, 15, 13, 11, 11, 11]","[5, 14, 13, 11, 10, 6, 5]","[3, 5, 12, 6, 5, 3, 3]","[2, 3, 10, 2, 4, 0, 1]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[11, 40, 21, 16, 13, 12, 13]","[6, 26, 15, 13, 11, 11, 11]","[5, 14, 13, 11, 10, 6, 5]","[3, 5, 12, 6, 5, 3, 3]","[2, 3, 10, 2, 4, 0, 1]","[0, 0, 4, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0]"
"[12, 32, 26, 14, 15, 14, 10]","[10, 23, 22, 12, 12, 12, 5]","[5, 15, 12, 10, 11, 10, 4]","[2, 5, 10, 6, 6, 4, 3]","[0, 3, 5, 4, 4, 2, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[12, 32, 26, 15, 13, 15, 10]","[10, 23, 22, 12, 12, 12, 5]","[5, 15, 12, 10, 11, 10, 4]","[2, 5, 10, 6, 6, 4, 3]","[0, 3, 5, 4, 4, 2, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[12, 32, 26, 21, 12, 13, 10]","[10, 23, 20, 15, 11, 12, 5]","[4, 14, 13, 13, 10, 6, 4]","[2, 6, 12, 10, 3, 5, 2]","[0, 3, 5, 5, 2, 3, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[12, 33, 22, 15, 15, 16, 10]","[10, 24, 15, 12, 14, 13, 5]","[5, 15, 12, 10, 11, 10, 4]","[2, 5, 10, 6, 6, 4, 3]","[0, 3, 5, 4, 4, 2, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[12, 36, 20, 14, 16, 11, 14]","[10, 26, 14, 12, 13, 10, 11]","[4, 15, 11, 10, 11, 6, 6]","[2, 5, 10, 6, 6, 4, 3]","[0, 3, 5, 4, 4, 2, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[13, 33, 21, 20, 15, 14, 10]","[10, 24, 15, 13, 13, 12, 6]","[5, 15, 12, 10, 11, 10, 4]","[2, 5, 10, 6, 6, 4, 3]","[0, 3, 5, 4, 4, 2, 0]","[0, 2, 3, 2, 1, 0, 0]"
"[14, 35, 15, 16, 15, 6, 16]","[13, 26, 14, 14, 13, 2, 12]","[12, 20, 10, 11, 10, 1, 10]","[4, 6, 4, 10, 6, 0, 6]","[2, 4, 3, 6, 3, 0, 2]","[1, 3, 0, 3, 1, 0, 0]"
"[16, 33, 20, 20, 15, 5, 14]","[13, 26, 14, 14, 13, 2, 12]","[12, 20, 10, 11, 10, 1, 10]","[4, 6, 4, 10, 6, 0, 6]","[2, 4, 3, 6, 3, 0, 2]","[1, 3, 0, 3, 1, 0, 0]"
