"[0, 25, 16, 16, 7, 13, 11, 11]","[0, 15, 14, 14, 6, 11, 6, 7]","[0, 7, 13, 13, 3, 7, 3, 5]","[0, 4, 12, 6, 2, 5, 2, 2]","[0, 2, 5, 5, 0, 3, 0, 1]","[0, 0, 3, 3, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[1, 24, 17, 7, 11, 15, 7, 15]","[0, 15, 15, 6, 7, 12, 6, 11]","[0, 7, 13, 5, 6, 7, 3, 7]","[0, 5, 12, 2, 5, 5, 1, 3]","[0, 2, 7, 0, 4, 1, 0, 2]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[4, 17, 22, 7, 20, 7, 6, 14]","[2, 14, 16, 6, 15, 6, 4, 10]","[0, 7, 14, 5, 12, 4, 0, 7]","[0, 4, 12, 4, 7, 2, 0, 4]","[0, 2, 7, 3, 3, 1, 0, 2]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 27, 13, 15, 10, 10, 5, 11]","[4, 17, 11, 13, 7, 5, 4, 7]","[3, 12, 10, 11, 4, 3, 3, 3]","[1, 5, 6, 4, 2, 2, 2, 2]","[0, 3, 1, 3, 0, 0, 0, 1]"
"[10, 27, 17, 13, 3, 11, 7, 11]","[6, 17, 15, 10, 2, 10, 6, 5]","[3, 12, 13, 7, 1, 5, 3, 3]","[2, 6, 11, 2, 0, 3, 2, 1]","[1, 2, 5, 0, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[10, 31, 4, 13, 12, 11, 11, 11]","[6, 16, 2, 10, 10, 10, 10, 10]","[0, 7, 0, 7, 7, 7, 5, 7]","[0, 6, 0, 6, 6, 5, 4, 1]","[0, 4, 0, 5, 4, 3, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0]"
"[10, 31, 5, 12, 11, 12, 11, 11]","[6, 16, 2, 10, 10, 10, 10, 10]","[0, 7, 0, 7, 7, 7, 5, 7]","[0, 6, 0, 6, 6, 5, 4, 1]","[0, 4, 0, 5, 4, 3, 0, 0]","[0, 3, 0, 3, 1, 1, 0, 0]"
"[11, 26, 15, 10, 10, 12, 13, 4]","[6, 16, 12, 6, 6, 10, 11, 3]","[4, 10, 10, 4, 5, 7, 4, 2]","[1, 5, 6, 3, 1, 5, 3, 0]","[0, 2, 5, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[11, 26, 20, 11, 5, 12, 10, 6]","[6, 17, 14, 10, 4, 10, 5, 5]","[3, 12, 13, 7, 1, 5, 3, 3]","[2, 6, 11, 2, 0, 3, 2, 1]","[1, 2, 5, 0, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[11, 26, 20, 13, 3, 11, 10, 7]","[6, 17, 15, 10, 2, 10, 6, 5]","[3, 12, 13, 7, 1, 5, 3, 3]","[2, 6, 11, 2, 0, 3, 2, 1]","[1, 2, 5, 0, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[11, 27, 20, 11, 4, 11, 7, 10]","[6, 17, 15, 10, 2, 10, 6, 5]","[3, 12, 13, 7, 1, 5, 3, 3]","[2, 6, 11, 2, 0, 3, 2, 1]","[1, 2, 5, 0, 0, 2, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[11, 30, 14, 10, 11, 11, 12, 4]","[6, 16, 12, 6, 6, 10, 11, 3]","[4, 10, 10, 4, 5, 7, 4, 2]","[1, 5, 6, 3, 1, 5, 3, 0]","[0, 2, 5, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[11, 30, 15, 11, 12, 10, 13, 1]","[6, 16, 13, 6, 11, 6, 12, 0]","[5, 10, 11, 4, 10, 5, 5, 0]","[2, 3, 10, 3, 6, 1, 4, 0]","[0, 0, 6, 0, 4, 0, 2, 0]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[12, 25, 15, 6, 10, 14, 12, 5]","[10, 17, 11, 5, 6, 10, 10, 4]","[4, 10, 10, 4, 4, 6, 6, 2]","[1, 5, 6, 3, 0, 5, 3, 1]","[0, 2, 5, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[12, 25, 15, 7, 10, 14, 11, 5]","[10, 16, 12, 6, 6, 10, 10, 3]","[4, 10, 10, 4, 5, 7, 4, 2]","[1, 5, 6, 3, 1, 5, 3, 0]","[0, 2, 5, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[12, 25, 20, 10, 12, 10, 13, 1]","[6, 16, 13, 6, 11, 6, 12, 0]","[5, 10, 11, 4, 10, 5, 5, 0]","[2, 3, 10, 3, 6, 1, 4, 0]","[0, 0, 6, 0, 4, 0, 2, 0]","[0, 0, 4, 0, 2, 0, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[12, 26, 13, 12, 11, 10, 12, 5]","[10, 16, 6, 10, 10, 6, 10, 4]","[3, 10, 5, 7, 6, 5, 4, 3]","[1, 6, 4, 4, 4, 2, 2, 1]","[0, 3, 1, 3, 0, 1, 0, 0]"
"[12, 26, 14, 7, 10, 11, 13, 6]","[10, 17, 11, 5, 6, 10, 10, 4]","[4, 10, 10, 4, 4, 6, 6, 2]","[1, 5, 6, 3, 0, 5, 3, 1]","[0, 2, 5, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 0, 0]"
"[12, 30, 13, 11, 11, 10, 11, 5]","[7, 16, 11, 6, 10, 6, 10, 4]","[4, 10, 10, 5, 6, 5, 4, 2]","[1, 5, 6, 4, 3, 2, 2, 1]","[0, 2, 3, 2, 1, 0, 0, 0]"
"[12, 31, 11, 12, 11, 10, 11, 5]","[10, 16, 6, 10, 10, 6, 10, 4]","[3, 10, 5, 7, 6, 5, 4, 3]","[1, 6, 4, 4, 4, 2, 2, 1]","[0, 3, 1, 3, 0, 1, 0, 0]"
