"[14, 43, 23, 23, 22, 4, 20]","[12, 41, 14, 16, 15, 3, 16]","[11, 31, 12, 14, 12, 1, 13]","[10, 16, 6, 11, 10, 0, 12]","[4, 6, 4, 10, 6, 0, 6]","[2, 4, 3, 6, 3, 0, 2]","[1, 3, 0, 3, 1, 0, 0]"
"[14, 44, 23, 21, 22, 5, 20]","[12, 41, 14, 16, 15, 3, 16]","[11, 31, 12, 14, 12, 1, 13]","[10, 16, 6, 11, 10, 0, 12]","[4, 6, 4, 10, 6, 0, 6]","[2, 4, 3, 6, 3, 0, 2]","[1, 3, 0, 3, 1, 0, 0]"
"[14, 44, 24, 24, 13, 13, 14]","[13, 36, 21, 21, 3, 12, 13]","[12, 30, 14, 13, 2, 11, 11]","[10, 16, 11, 10, 0, 10, 10]","[2, 5, 10, 6, 0, 6, 5]","[0, 3, 5, 5, 0, 3, 2]","[0, 2, 3, 2, 0, 0, 1]"
"[14, 44, 25, 23, 12, 14, 14]","[13, 36, 21, 21, 3, 12, 13]","[12, 30, 14, 13, 2, 11, 11]","[10, 16, 11, 10, 0, 10, 10]","[2, 5, 10, 6, 0, 6, 5]","[0, 3, 5, 5, 0, 3, 2]","[0, 2, 3, 2, 0, 0, 1]"
"[14, 44, 26, 22, 11, 15, 14]","[13, 35, 22, 21, 3, 13, 12]","[12, 30, 14, 13, 2, 11, 11]","[10, 16, 11, 10, 0, 10, 10]","[2, 5, 10, 6, 0, 6, 5]","[0, 3, 5, 5, 0, 3, 2]","[0, 2, 3, 2, 0, 0, 1]"
"[14, 45, 24, 23, 11, 15, 14]","[13, 36, 21, 21, 3, 12, 13]","[12, 30, 14, 13, 2, 11, 11]","[10, 16, 11, 10, 0, 10, 10]","[2, 5, 10, 6, 0, 6, 5]","[0, 3, 5, 5, 0, 3, 2]","[0, 2, 3, 2, 0, 0, 1]"
"[14, 50, 21, 16, 21, 6, 21]","[12, 41, 14, 15, 16, 4, 15]","[11, 31, 12, 14, 12, 1, 13]","[10, 16, 6, 11, 10, 0, 12]","[4, 6, 4, 10, 6, 0, 6]","[2, 4, 3, 6, 3, 0, 2]","[1, 3, 0, 3, 1, 0, 0]"
"[15, 40, 26, 20, 10, 23, 15]","[11, 33, 22, 15, 5, 20, 13]","[6, 25, 15, 11, 4, 14, 12]","[5, 16, 12, 10, 1, 11, 10]","[2, 5, 10, 6, 0, 6, 5]","[0, 3, 5, 5, 0, 3, 2]","[0, 2, 3, 2, 0, 0, 1]"
"[15, 41, 25, 20, 11, 20, 20]","[11, 33, 20, 16, 6, 14, 16]","[6, 24, 15, 13, 4, 13, 12]","[5, 16, 12, 10, 1, 11, 10]","[2, 5, 10, 6, 0, 6, 5]","[0, 3, 5, 5, 0, 3, 2]","[0, 2, 3, 2, 0, 0, 1]"
"[16, 40, 25, 20, 10, 21, 20]","[11, 33, 20, 16, 5, 16, 15]","[6, 24, 15, 13, 4, 13, 12]","[5, 16, 12, 10, 1, 11, 10]","[2, 5, 10, 6, 0, 6, 5]","[0, 3, 5, 5, 0, 3, 2]","[0, 2, 3, 2, 0, 0, 1]"
