"[12, 33, 15, 22, 10, 13]","[10, 24, 11, 14, 5, 11]","[4, 13, 5, 13, 2, 5]","[3, 10, 3, 10, 0, 2]","[0, 3, 1, 3, 0, 1]",,,,,
"[14, 30, 25, 12, 12, 12]","[12, 21, 20, 10, 10, 10]","[3, 11, 12, 5, 5, 5]","[2, 3, 10, 3, 4, 1]","[0, 0, 4, 0, 2, 0]","[0, 0, 2, 0, 0, 0]",,,,
"[4, 31, 25, 14, 14, 14]","[3, 22, 23, 12, 5, 12]","[2, 15, 13, 5, 4, 10]","[0, 11, 11, 3, 2, 3]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]",,,,
"[4, 32, 24, 13, 21, 12]","[3, 24, 15, 10, 14, 11]","[1, 14, 13, 4, 11, 5]","[0, 4, 12, 2, 4, 3]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]",,,,
"[5, 31, 25, 12, 15, 14]","[4, 22, 22, 10, 13, 10]","[1, 14, 13, 4, 11, 5]","[0, 4, 12, 2, 4, 3]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]",,,,
"[10, 32, 15, 23, 13, 13]","[4, 23, 12, 14, 12, 11]","[3, 13, 4, 12, 5, 10]","[1, 5, 2, 5, 3, 4]","[0, 3, 0, 3, 1, 1]",,,,,
"[10, 32, 22, 21, 13, 12]","[4, 23, 12, 14, 12, 11]","[3, 13, 4, 12, 5, 10]","[1, 5, 2, 5, 3, 4]","[0, 3, 0, 3, 1, 1]",,,,,
"[10, 33, 15, 22, 13, 13]","[4, 24, 12, 13, 12, 11]","[3, 14, 4, 11, 5, 10]","[1, 5, 3, 5, 2, 4]","[0, 3, 1, 3, 0, 1]",,,,,
"[10, 34, 13, 23, 13, 13]","[4, 25, 11, 13, 11, 12]","[3, 14, 4, 11, 5, 10]","[1, 5, 3, 5, 2, 4]","[0, 3, 1, 3, 0, 1]",,,,,
"[10, 35, 13, 21, 13, 14]","[4, 25, 11, 13, 11, 12]","[3, 14, 4, 11, 5, 10]","[1, 5, 3, 5, 2, 4]","[0, 3, 1, 3, 0, 1]",,,,,
"[11, 33, 20, 20, 14, 12]","[4, 24, 12, 13, 12, 11]","[3, 14, 4, 11, 5, 10]","[1, 5, 3, 5, 2, 4]","[0, 3, 1, 3, 0, 1]",,,,,
"[12, 35, 21, 14, 12, 12]","[11, 25, 12, 12, 10, 10]","[4, 14, 4, 11, 5, 4]","[3, 10, 3, 10, 0, 2]","[0, 3, 1, 3, 0, 1]",,,,,
"[13, 34, 20, 15, 12, 12]","[11, 25, 12, 12, 10, 10]","[4, 14, 4, 11, 5, 4]","[3, 10, 3, 10, 0, 2]","[0, 3, 1, 3, 0, 1]",,,,,
"[2, 32, 23, 22, 15, 13]","[1, 25, 13, 14, 14, 11]","[0, 14, 11, 12, 11, 5]","[0, 3, 5, 11, 5, 3]","[0, 0, 4, 4, 4, 0]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,
"[2, 33, 21, 23, 15, 13]","[1, 25, 13, 14, 14, 11]","[0, 14, 11, 12, 11, 5]","[0, 3, 5, 11, 5, 3]","[0, 0, 4, 4, 4, 0]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,
"[5, 31, 23, 15, 14, 15]","[4, 22, 21, 12, 12, 11]","[3, 12, 11, 11, 10, 10]","[0, 0, 5, 5, 5, 5]","[0, 0, 4, 4, 4, 0]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,
"[10, 32, 24, 13, 20, 12]","[3, 24, 15, 10, 14, 11]","[1, 14, 13, 4, 11, 5]","[0, 4, 12, 2, 4, 3]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]",,,,
"[11, 33, 20, 22, 13, 12]","[5, 24, 11, 14, 12, 11]","[4, 13, 4, 13, 5, 5]","[3, 10, 3, 10, 2, 2]","[0, 3, 0, 3, 1, 1]",,,,,
"[11, 34, 14, 20, 15, 13]","[5, 24, 12, 13, 12, 11]","[4, 14, 4, 11, 10, 5]","[2, 5, 3, 10, 2, 3]","[0, 3, 0, 3, 1, 1]",,,,,
"[11, 34, 15, 20, 14, 13]","[5, 24, 13, 13, 11, 11]","[4, 13, 11, 10, 5, 5]","[2, 4, 10, 4, 3, 2]","[0, 2, 3, 2, 0, 1]",,,,,
"[11, 34, 20, 14, 15, 13]","[5, 24, 14, 11, 12, 11]","[4, 13, 11, 10, 5, 5]","[2, 4, 10, 4, 3, 2]","[0, 2, 3, 2, 0, 1]",,,,,
"[11, 34, 21, 14, 13, 14]","[10, 23, 15, 11, 5, 13]","[4, 13, 13, 4, 4, 10]","[2, 5, 12, 1, 0, 5]","[1, 2, 5, 0, 0, 2]","[0, 0, 2, 0, 0, 0]",,,,
"[11, 34, 21, 20, 13, 12]","[5, 24, 13, 13, 11, 11]","[4, 13, 11, 10, 5, 5]","[2, 4, 10, 4, 3, 2]","[0, 2, 3, 2, 0, 1]",,,,,
"[11, 35, 13, 20, 14, 14]","[5, 25, 11, 13, 11, 12]","[4, 14, 4, 11, 10, 5]","[2, 5, 3, 10, 2, 3]","[0, 3, 0, 3, 1, 1]",,,,,
"[11, 40, 13, 21, 13, 13]","[5, 25, 11, 13, 11, 12]","[4, 14, 4, 11, 10, 5]","[2, 5, 3, 10, 2, 3]","[0, 3, 0, 3, 1, 1]",,,,,
"[11, 41, 13, 15, 12, 15]","[10, 25, 11, 13, 10, 12]","[3, 14, 4, 11, 5, 10]","[1, 5, 3, 5, 2, 4]","[0, 3, 1, 3, 0, 1]",,,,,
"[12, 30, 30, 20, 10, 13]","[3, 22, 23, 12, 5, 12]","[2, 15, 13, 5, 4, 10]","[0, 11, 11, 3, 2, 3]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]",,,,
"[12, 34, 14, 20, 14, 13]","[10, 25, 11, 13, 10, 12]","[3, 14, 4, 11, 5, 10]","[1, 5, 3, 5, 2, 4]","[0, 3, 1, 3, 0, 1]",,,,,
"[10, 32, 21, 15, 15, 15]","[4, 22, 14, 13, 14, 11]","[3, 12, 11, 11, 10, 10]","[0, 0, 5, 5, 5, 5]","[0, 0, 4, 4, 4, 0]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,
"[10, 34, 22, 14, 13, 15]","[4, 25, 15, 11, 10, 13]","[2, 15, 13, 5, 4, 10]","[0, 11, 11, 3, 2, 3]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]",,,,
"[11, 33, 24, 20, 13, 11]","[5, 23, 21, 12, 11, 10]","[3, 13, 13, 10, 10, 4]","[0, 4, 12, 2, 4, 3]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]",,,,
"[11, 41, 22, 13, 11, 14]","[10, 25, 15, 11, 4, 13]","[4, 15, 13, 5, 2, 10]","[2, 11, 11, 3, 0, 3]","[1, 2, 5, 0, 0, 2]","[0, 0, 2, 0, 0, 0]",,,,
"[11, 43, 13, 20, 14, 11]","[5, 32, 11, 13, 11, 10]","[3, 21, 5, 10, 10, 4]","[0, 13, 3, 4, 4, 2]","[0, 11, 1, 1, 1, 1]",,,,,
"[12, 40, 15, 15, 12, 14]","[10, 30, 12, 14, 5, 11]","[3, 20, 10, 12, 3, 5]","[0, 13, 3, 5, 2, 3]","[0, 11, 1, 1, 1, 1]",,,,,
"[12, 41, 15, 20, 11, 13]","[10, 30, 12, 14, 5, 11]","[3, 20, 10, 12, 3, 5]","[0, 13, 3, 5, 2, 3]","[0, 11, 1, 1, 1, 1]",,,,,
"[13, 33, 14, 23, 15, 10]","[11, 24, 12, 14, 13, 4]","[10, 14, 5, 12, 5, 3]","[4, 10, 3, 10, 3, 0]","[1, 3, 2, 3, 1, 0]",,,,,
"[20, 34, 15, 20, 13, 10]","[12, 30, 12, 13, 11, 4]","[10, 20, 5, 10, 5, 3]","[2, 13, 3, 4, 4, 0]","[1, 11, 1, 1, 1, 0]",,,,,
"[4, 31, 24, 22, 15, 13]","[3, 23, 20, 15, 12, 11]","[1, 14, 12, 12, 11, 5]","[0, 3, 5, 11, 5, 3]","[0, 0, 4, 4, 4, 0]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,
"[11, 33, 20, 22, 12, 15]","[5, 24, 11, 15, 11, 13]","[4, 13, 5, 13, 5, 10]","[2, 5, 4, 10, 3, 3]","[0, 3, 2, 3, 1, 1]",,,,,
"[11, 34, 14, 15, 20, 15]","[5, 24, 12, 13, 13, 12]","[4, 15, 4, 10, 11, 10]","[1, 5, 3, 5, 4, 4]","[0, 3, 2, 3, 1, 1]",,,,,
"[4, 30, 32, 15, 21, 12]","[2, 22, 24, 12, 15, 10]","[0, 14, 14, 11, 13, 4]","[0, 4, 13, 5, 5, 3]","[0, 2, 12, 2, 3, 0]","[0, 0, 4, 0, 2, 0]","[0, 0, 2, 0, 0, 0]",,,
"[12, 33, 22, 20, 14, 13]","[10, 25, 13, 12, 12, 12]","[4, 15, 4, 10, 11, 10]","[1, 5, 3, 5, 4, 4]","[0, 3, 2, 3, 1, 1]",,,,,
"[12, 34, 20, 14, 15, 15]","[10, 25, 13, 12, 12, 12]","[4, 15, 4, 10, 11, 10]","[1, 5, 3, 5, 4, 4]","[0, 3, 2, 3, 1, 1]",,,,,
"[12, 35, 22, 13, 14, 14]","[11, 30, 14, 10, 11, 12]","[4, 14, 12, 4, 5, 11]","[3, 5, 10, 3, 1, 5]","[1, 2, 5, 0, 0, 2]","[0, 0, 2, 0, 0, 0]",,,,
"[12, 41, 21, 13, 14, 13]","[11, 30, 14, 10, 11, 12]","[4, 14, 12, 4, 5, 11]","[3, 5, 10, 3, 1, 5]","[1, 2, 5, 0, 0, 2]","[0, 0, 2, 0, 0, 0]",,,,
"[13, 35, 20, 14, 13, 15]","[11, 30, 14, 10, 11, 12]","[4, 14, 12, 4, 5, 11]","[3, 5, 10, 3, 1, 5]","[1, 2, 5, 0, 0, 2]","[0, 0, 2, 0, 0, 0]",,,,
"[13, 40, 15, 13, 14, 15]","[11, 30, 14, 10, 11, 12]","[4, 14, 12, 4, 5, 11]","[3, 5, 10, 3, 1, 5]","[1, 2, 5, 0, 0, 2]","[0, 0, 2, 0, 0, 0]",,,,
"[14, 40, 20, 11, 15, 14]","[11, 30, 14, 10, 11, 12]","[4, 14, 12, 4, 5, 11]","[3, 5, 10, 3, 1, 5]","[1, 2, 5, 0, 0, 2]","[0, 0, 2, 0, 0, 0]",,,,
"[10, 30, 32, 15, 20, 12]","[2, 22, 24, 12, 15, 10]","[0, 14, 14, 11, 13, 4]","[0, 4, 13, 5, 5, 3]","[0, 2, 12, 2, 3, 0]","[0, 0, 4, 0, 2, 0]","[0, 0, 2, 0, 0, 0]",,,
"[12, 44, 13, 15, 14, 13]","[11, 34, 11, 12, 10, 11]","[5, 21, 5, 10, 4, 10]","[2, 13, 3, 5, 2, 3]","[1, 11, 0, 1, 1, 1]",,,,,
"[13, 34, 22, 15, 12, 15]","[12, 25, 14, 12, 10, 12]","[10, 15, 5, 11, 4, 10]","[3, 5, 4, 10, 2, 3]","[1, 3, 2, 3, 0, 1]",,,,,
"[13, 43, 14, 20, 13, 12]","[11, 34, 11, 12, 10, 11]","[5, 21, 5, 10, 4, 10]","[2, 13, 3, 5, 2, 3]","[1, 11, 0, 1, 1, 1]",,,,,
"[14, 34, 20, 14, 15, 14]","[12, 25, 14, 12, 10, 12]","[10, 15, 5, 11, 4, 10]","[3, 5, 4, 10, 2, 3]","[1, 3, 2, 3, 0, 1]",,,,,
"[14, 34, 20, 15, 13, 15]","[12, 25, 14, 12, 10, 12]","[10, 15, 5, 11, 4, 10]","[3, 5, 4, 10, 2, 3]","[1, 3, 2, 3, 0, 1]",,,,,
"[14, 34, 21, 20, 13, 13]","[12, 25, 14, 12, 10, 12]","[10, 15, 5, 11, 4, 10]","[3, 5, 4, 10, 2, 3]","[1, 3, 2, 3, 0, 1]",,,,,
"[12, 30, 30, 22, 15, 12]","[5, 22, 21, 15, 14, 10]","[3, 13, 13, 14, 12, 3]","[2, 4, 11, 5, 10, 2]","[0, 0, 4, 4, 4, 0]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,
"[13, 30, 30, 22, 15, 11]","[10, 21, 23, 14, 14, 5]","[4, 12, 20, 12, 11, 3]","[2, 3, 12, 10, 5, 2]","[0, 0, 4, 4, 4, 0]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,
"[14, 24, 30, 23, 20, 10]","[10, 21, 22, 20, 13, 5]","[3, 13, 13, 14, 12, 3]","[2, 4, 11, 5, 10, 2]","[0, 0, 4, 4, 4, 0]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,
"[14, 32, 30, 23, 2, 20]","[11, 30, 21, 15, 0, 15]","[5, 20, 15, 13, 0, 12]","[3, 12, 12, 11, 0, 5]","[2, 3, 5, 5, 0, 3]","[1, 2, 3, 2, 0, 0]",,,,
"[14, 31, 30, 21, 15, 11]","[12, 20, 24, 14, 13, 5]","[10, 12, 20, 12, 10, 3]","[2, 3, 12, 10, 5, 2]","[0, 0, 4, 4, 4, 0]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,
"[12, 34, 24, 15, 13, 21]","[11, 25, 20, 12, 10, 15]","[4, 15, 12, 11, 5, 12]","[3, 5, 5, 10, 3, 5]","[1, 3, 4, 3, 2, 1]","[0, 0, 2, 0, 0, 0]",,,,
"[13, 33, 24, 15, 12, 22]","[12, 25, 15, 11, 10, 20]","[5, 15, 11, 10, 5, 13]","[3, 5, 10, 4, 4, 5]","[1, 3, 5, 2, 1, 2]","[0, 0, 2, 0, 0, 0]",,,,
"[14, 32, 30, 23, 4, 20]","[11, 30, 22, 15, 1, 15]","[5, 20, 15, 13, 0, 12]","[3, 12, 12, 11, 0, 5]","[2, 3, 5, 5, 0, 3]","[1, 2, 3, 2, 0, 0]",,,,
"[10, 34, 25, 23, 13, 15]","[4, 30, 22, 15, 11, 12]","[2, 21, 14, 13, 5, 10]","[0, 12, 11, 11, 3, 4]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,
"[11, 33, 25, 23, 12, 20]","[5, 25, 20, 15, 11, 14]","[3, 20, 13, 14, 5, 10]","[0, 12, 11, 11, 3, 4]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,
"[11, 34, 24, 22, 13, 20]","[5, 30, 15, 15, 10, 15]","[2, 21, 14, 13, 5, 10]","[0, 12, 11, 11, 3, 4]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,
"[11, 41, 25, 21, 13, 14]","[10, 30, 22, 15, 10, 12]","[2, 21, 14, 13, 5, 10]","[0, 12, 11, 11, 3, 4]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,
"[12, 35, 24, 24, 13, 13]","[11, 31, 20, 20, 10, 11]","[3, 20, 13, 14, 5, 10]","[0, 12, 11, 11, 3, 4]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,
"[12, 35, 25, 23, 12, 14]","[11, 31, 20, 20, 10, 11]","[3, 20, 13, 14, 5, 10]","[0, 12, 11, 11, 3, 4]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,
"[12, 35, 30, 22, 11, 15]","[10, 30, 22, 15, 10, 12]","[2, 21, 14, 13, 5, 10]","[0, 12, 11, 11, 3, 4]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,
"[2, 41, 34, 14, 21, 14]","[1, 32, 31, 12, 12, 13]","[0, 22, 23, 4, 11, 12]","[0, 14, 14, 2, 5, 11]","[0, 5, 12, 1, 2, 5]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]",,,
"[4, 34, 33, 21, 20, 14]","[2, 31, 30, 13, 12, 13]","[0, 22, 23, 4, 11, 12]","[0, 14, 14, 2, 5, 11]","[0, 5, 12, 1, 2, 5]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]",,,
"[12, 35, 20, 24, 15, 20]","[5, 32, 11, 22, 13, 13]","[4, 23, 3, 14, 12, 11]","[3, 14, 0, 11, 5, 10]","[1, 5, 0, 5, 3, 4]","[0, 3, 0, 3, 1, 1]",,,,
"[13, 40, 13, 30, 20, 14]","[5, 32, 11, 22, 13, 13]","[4, 23, 3, 14, 12, 11]","[3, 14, 0, 11, 5, 10]","[1, 5, 0, 5, 3, 4]","[0, 3, 0, 3, 1, 1]",,,,
"[15, 33, 30, 24, 5, 15]","[13, 30, 24, 20, 3, 11]","[10, 22, 21, 12, 1, 10]","[3, 12, 12, 11, 0, 5]","[2, 3, 5, 5, 0, 3]","[1, 2, 3, 2, 0, 0]",,,,
"[12, 41, 30, 21, 12, 15]","[10, 31, 22, 15, 10, 13]","[3, 21, 15, 12, 5, 11]","[2, 11, 12, 10, 4, 4]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,
"[14, 34, 32, 23, 10, 14]","[12, 30, 25, 15, 2, 13]","[10, 22, 21, 12, 1, 10]","[3, 12, 12, 11, 0, 5]","[2, 3, 5, 5, 0, 3]","[1, 2, 3, 2, 0, 0]",,,,
"[14, 35, 25, 21, 12, 20]","[12, 31, 20, 15, 10, 13]","[5, 21, 13, 12, 5, 11]","[4, 11, 10, 10, 4, 4]","[1, 2, 5, 5, 0, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,
"[14, 35, 32, 21, 10, 15]","[12, 30, 25, 14, 4, 12]","[10, 22, 21, 12, 1, 10]","[3, 12, 12, 11, 0, 5]","[2, 3, 5, 5, 0, 3]","[1, 2, 3, 2, 0, 0]",,,,
"[14, 40, 22, 22, 14, 15]","[12, 32, 13, 21, 10, 13]","[10, 22, 5, 13, 5, 12]","[4, 14, 1, 11, 4, 5]","[3, 5, 0, 10, 0, 3]","[1, 3, 0, 3, 0, 1]",,,,
"[14, 40, 23, 21, 14, 15]","[12, 31, 20, 15, 10, 13]","[5, 21, 13, 12, 5, 11]","[4, 11, 10, 10, 4, 4]","[1, 2, 5, 5, 0, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,
"[14, 40, 32, 21, 11, 13]","[12, 30, 25, 14, 4, 12]","[10, 22, 21, 12, 1, 10]","[3, 12, 12, 11, 0, 5]","[2, 3, 5, 5, 0, 3]","[1, 2, 3, 2, 0, 0]",,,,
"[14, 41, 20, 23, 14, 15]","[12, 32, 13, 21, 10, 13]","[10, 22, 5, 13, 5, 12]","[4, 14, 1, 11, 4, 5]","[3, 5, 0, 10, 0, 3]","[1, 3, 0, 3, 0, 1]",,,,
"[14, 41, 31, 21, 10, 14]","[12, 30, 25, 15, 2, 13]","[10, 22, 21, 12, 1, 10]","[3, 12, 12, 11, 0, 5]","[2, 3, 5, 5, 0, 3]","[1, 2, 3, 2, 0, 0]",,,,
"[15, 40, 31, 20, 11, 14]","[12, 30, 25, 14, 4, 12]","[10, 22, 21, 12, 1, 10]","[3, 12, 12, 11, 0, 5]","[2, 3, 5, 5, 0, 3]","[1, 2, 3, 2, 0, 0]",,,,
"[20, 35, 21, 30, 5, 20]","[12, 33, 13, 23, 4, 13]","[11, 25, 10, 13, 2, 12]","[5, 15, 2, 11, 1, 10]","[3, 5, 0, 10, 0, 3]","[1, 3, 0, 3, 0, 1]",,,,
"[13, 41, 25, 20, 14, 15]","[11, 32, 22, 14, 11, 12]","[10, 21, 13, 12, 5, 11]","[4, 10, 10, 10, 4, 5]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,
"[15, 34, 25, 22, 12, 20]","[13, 31, 15, 20, 10, 13]","[10, 21, 13, 12, 5, 11]","[4, 10, 10, 10, 4, 5]","[0, 2, 5, 5, 1, 3]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,,
"[11, 41, 22, 24, 20, 15]","[5, 32, 13, 23, 13, 13]","[4, 24, 10, 13, 12, 11]","[2, 14, 3, 11, 5, 10]","[0, 5, 1, 5, 3, 4]","[0, 3, 0, 3, 1, 1]",,,,
"[13, 35, 23, 24, 14, 20]","[11, 32, 15, 20, 11, 14]","[5, 21, 12, 14, 5, 12]","[4, 12, 4, 13, 3, 5]","[3, 5, 2, 10, 0, 3]","[1, 3, 0, 3, 0, 1]",,,,
"[13, 40, 15, 30, 15, 20]","[5, 32, 13, 23, 13, 13]","[4, 24, 10, 13, 12, 11]","[2, 14, 3, 11, 5, 10]","[0, 5, 1, 5, 3, 4]","[0, 3, 0, 3, 1, 1]",,,,
"[12, 41, 34, 13, 20, 14]","[10, 32, 31, 10, 12, 13]","[3, 22, 24, 2, 11, 12]","[2, 14, 14, 0, 5, 11]","[1, 5, 12, 0, 2, 5]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]",,,
"[13, 40, 22, 25, 20, 14]","[10, 33, 13, 23, 13, 12]","[4, 24, 10, 13, 12, 11]","[2, 14, 3, 11, 5, 10]","[0, 5, 1, 5, 3, 4]","[0, 3, 0, 3, 1, 1]",,,,
"[13, 40, 24, 24, 14, 15]","[11, 32, 21, 22, 5, 13]","[10, 23, 12, 15, 4, 11]","[4, 13, 5, 13, 2, 5]","[3, 10, 3, 10, 0, 2]","[0, 3, 1, 3, 0, 1]",,,,
"[13, 40, 33, 14, 20, 14]","[10, 32, 31, 10, 12, 13]","[3, 22, 24, 2, 11, 12]","[2, 14, 14, 0, 5, 11]","[1, 5, 12, 0, 2, 5]","[0, 2, 5, 0, 1, 2]","[0, 0, 2, 0, 0, 0]",,,
"[13, 41, 23, 31, 12, 14]","[12, 31, 20, 23, 5, 13]","[10, 23, 12, 15, 4, 11]","[4, 13, 5, 13, 2, 5]","[3, 10, 3, 10, 0, 2]","[0, 3, 1, 3, 0, 1]",,,,
"[13, 42, 22, 21, 20, 20]","[10, 35, 11, 15, 14, 15]","[4, 24, 10, 13, 12, 11]","[2, 14, 3, 11, 5, 10]","[0, 5, 1, 5, 3, 4]","[0, 3, 0, 3, 1, 1]",,,,
"[14, 34, 22, 33, 13, 14]","[13, 30, 15, 24, 5, 13]","[11, 22, 13, 20, 3, 10]","[4, 13, 5, 13, 2, 5]","[3, 10, 3, 10, 0, 2]","[0, 3, 1, 3, 0, 1]",,,,
"[14, 34, 23, 32, 12, 15]","[13, 30, 15, 24, 5, 13]","[11, 22, 13, 20, 3, 10]","[4, 13, 5, 13, 2, 5]","[3, 10, 3, 10, 0, 2]","[0, 3, 1, 3, 0, 1]",,,,
"[14, 34, 24, 30, 13, 15]","[12, 30, 22, 22, 5, 13]","[10, 23, 12, 15, 4, 11]","[4, 13, 5, 13, 2, 5]","[3, 10, 3, 10, 0, 2]","[0, 3, 1, 3, 0, 1]",,,,
"[14, 34, 25, 25, 12, 20]","[12, 31, 20, 23, 5, 13]","[10, 23, 12, 15, 4, 11]","[4, 13, 5, 13, 2, 5]","[3, 10, 3, 10, 0, 2]","[0, 3, 1, 3, 0, 1]",,,,
"[14, 40, 23, 30, 13, 14]","[11, 32, 21, 22, 5, 13]","[10, 23, 12, 15, 4, 11]","[4, 13, 5, 13, 2, 5]","[3, 10, 3, 10, 0, 2]","[0, 3, 1, 3, 0, 1]",,,,
"[14, 41, 20, 30, 20, 13]","[10, 33, 13, 23, 13, 12]","[4, 24, 10, 13, 12, 11]","[2, 14, 3, 11, 5, 10]","[0, 5, 1, 5, 3, 4]","[0, 3, 0, 3, 1, 1]",,,,
"[14, 41, 21, 31, 13, 14]","[13, 30, 15, 24, 5, 13]","[11, 22, 13, 20, 3, 10]","[4, 13, 5, 13, 2, 5]","[3, 10, 3, 10, 0, 2]","[0, 3, 1, 3, 0, 1]",,,,
"[15, 35, 23, 31, 10, 20]","[12, 31, 20, 23, 5, 13]","[10, 23, 12, 15, 4, 11]","[4, 13, 5, 13, 2, 5]","[3, 10, 3, 10, 0, 2]","[0, 3, 1, 3, 0, 1]",,,,
"[20, 40, 22, 20, 20, 20]","[10, 35, 11, 15, 14, 15]","[4, 24, 10, 13, 12, 11]","[2, 14, 3, 11, 5, 10]","[0, 5, 1, 5, 3, 4]","[0, 3, 0, 3, 1, 1]",,,,
"[11, 40, 25, 22, 15, 22]","[5, 32, 15, 21, 13, 15]","[4, 23, 12, 14, 12, 11]","[3, 13, 4, 12, 5, 10]","[1, 5, 2, 5, 3, 4]","[0, 3, 0, 3, 1, 1]",,,,
"[11, 43, 15, 30, 15, 21]","[5, 33, 13, 23, 13, 14]","[4, 25, 11, 13, 11, 12]","[3, 14, 4, 11, 5, 10]","[1, 5, 3, 5, 2, 4]","[0, 3, 1, 3, 0, 1]",,,,
"[12, 41, 24, 22, 20, 20]","[5, 34, 13, 21, 13, 15]","[4, 25, 11, 13, 11, 12]","[3, 14, 4, 11, 5, 10]","[1, 5, 3, 5, 2, 4]","[0, 3, 1, 3, 0, 1]",,,,
"[12, 43, 24, 21, 21, 14]","[11, 34, 15, 15, 13, 13]","[10, 23, 14, 11, 11, 10]","[3, 11, 12, 5, 5, 5]","[2, 3, 10, 3, 4, 1]","[0, 0, 4, 0, 2, 0]","[0, 0, 2, 0, 0, 0]",,,
"[13, 41, 20, 30, 15, 20]","[5, 33, 13, 23, 13, 14]","[4, 25, 11, 13, 11, 12]","[3, 14, 4, 11, 5, 10]","[1, 5, 3, 5, 2, 4]","[0, 3, 1, 3, 0, 1]",,,,
"[13, 42, 24, 21, 20, 15]","[11, 34, 15, 15, 13, 13]","[10, 23, 14, 11, 11, 10]","[3, 11, 12, 5, 5, 5]","[2, 3, 10, 3, 4, 1]","[0, 0, 4, 0, 2, 0]","[0, 0, 2, 0, 0, 0]",,,
"[13, 43, 21, 31, 13, 14]","[12, 33, 15, 22, 10, 13]","[10, 24, 11, 14, 5, 11]","[4, 13, 5, 13, 2, 5]","[3, 10, 3, 10, 0, 2]","[0, 3, 1, 3, 0, 1]",,,,
"[20, 33, 33, 22, 14, 13]","[14, 30, 25, 12, 12, 12]","[12, 21, 20, 10, 10, 10]","[3, 11, 12, 5, 5, 5]","[2, 3, 10, 3, 4, 1]","[0, 0, 4, 0, 2, 0]","[0, 0, 2, 0, 0, 0]",,,
"[20, 40, 24, 20, 20, 15]","[11, 34, 15, 15, 13, 13]","[10, 23, 14, 11, 11, 10]","[3, 11, 12, 5, 5, 5]","[2, 3, 10, 3, 4, 1]","[0, 0, 4, 0, 2, 0]","[0, 0, 2, 0, 0, 0]",,,
"[3, 41, 24, 31, 23, 14]","[2, 33, 21, 23, 15, 13]","[1, 25, 13, 14, 14, 11]","[0, 14, 11, 12, 11, 5]","[0, 3, 5, 11, 5, 3]","[0, 0, 4, 4, 4, 0]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,
"[4, 35, 31, 25, 21, 20]","[2, 32, 23, 22, 15, 13]","[1, 25, 13, 14, 14, 11]","[0, 14, 11, 12, 11, 5]","[0, 3, 5, 11, 5, 3]","[0, 0, 4, 4, 4, 0]","[0, 0, 3, 3, 0, 0]","[0, 0, 2, 0, 0, 0]",,
